annotator_code,sample_idx,tweet_pos,tweet_id,text,label,created_at
ff101,18,35,1475041433925128193,"#NisamPrijavila ni posle treceg puta kada me je gusio sve dok nisam bila na ivici onesvescivanja. Tome su prethodile moje reci da odlazim. 
Niko nije znao. Nikome ne mozete ni da objasnite zasto niste rekli. 
Zato sto je svest pomucena, rasudjivanje zaliveno suzama.",tuga,2026-03-31T07:25:16.288417+00:00
ff101,18,36,1475077038268723204,"Pratite tag #NisamPrijavila i podržite žene koje su se osnažile da pišu o svojim iskustvima i prekinu relativizaciju nasilja ❤
Svaka priča je važna 💫",poverenje,2026-03-31T07:25:24.178505+00:00
ff101,18,37,1475745779147055104,"#NisamPrijavila Kada kao u Grčkoj ćerke budu dobijale na dar stan od svojih roditelja kada se udaju, onda će i kod nas biti lakše otići i ne morati trpeti.(nadam se da je još uvek tamo takav običaj)",iščekivanje,2026-03-31T07:25:41.982826+00:00
ff101,18,38,1475895777176260610,"#NisamPrijavila jer sam se plašila, pretili su mi da moram da ćutim. Plašila sam se njih, plašila sam se roditelja da ne saznaju, plašila sam se osude. Zapravo nisam ni znala šta mi se desilo, jer sam imala samo 12... Kako sam rasla, počela sam da shvatam težinu dela",strah,2026-03-31T07:25:53.821254+00:00
ff101,18,39,1475083385664061446,"Го читам хаштагов #nisamprijavila и единствено што знам е дека мора на децата да им влееме доволно доверба и да им пружиме доволно љубов и поддршка да знаат дека секогаш ама СЕКОГАШ ќе имаат некој кој ќе ги сослуша и ќе ги заштити, без разлика дали имале 15, 25 или 35 години.",Ne mogu da razumem,2026-03-31T07:26:05.160357+00:00
ff101,18,40,1475270273855373316,"Ja ceo dan čitam tvitove sa #nisamprijavila i uopste se ne pronalazim dok ne shvatih da sam potisnula u mali mozak da su šamar i vučenje za kosu na sred trga u gradu (naočigled svih ljudi iz obližnjeg fast food-a) nasilje.
Nazivajte stvari pravim imenima.
Hvala za hešteg.",iznenađenje,2026-03-31T07:26:24.767505+00:00
ff101,18,41,1475434928833765377,"#NisamPrijavila jer sam imala 5 godina i jer sam mislila da sam ja kriva što sam pristala da skinem odeću i sednem starijem dečku u krilo, jer me je nagovorio, a šta sam znala sa 5 godina. Sem to da sam istraumirana godinama posle od tog događaja.",gađenje,2026-03-31T07:26:52.201081+00:00
ff101,18,42,1475041872175378435,#Nisamprijavila Prijavljujte sve! Svaki dan ih prijavljujte!,bes,2026-03-31T07:26:56.995662+00:00
ff101,18,43,1475519523226898433,"@[user] Tragedija, tisuće teških priznanja i skupljenih hrabrosti objavljivanja svoje intime na #nisamprijavila. I onda ekipa dodje i kmeči bezbrojnim postovima na sav glas o tragediji generalizacije prema muškom rodu, i to zbog par priglupih komentara u moru objava.
#attentionwhores",gađenje,2026-03-31T07:27:15.78375+00:00
ff101,18,44,1480306212893863940,#NisamPrijavila momenat me je toliko potresao da sam počela da sanjam neke svoje verzije inspirisane svim tim priznanjima žena.,tuga,2026-03-31T07:27:31.309994+00:00
ff101,18,45,1475516461011644420,#NisamPrijavila jer državne/javne institucije ne daju sigurnost ženama i zato što te iste osobe gledaju žene kao da su zaslužile to što si im se desilo i teraju te da proživljavaš traumu iznova i iznova. Žena je uvek kriva što je nasilje izvršeno nad njom. I javno te obeleže.,bes,2026-03-31T07:27:41.663791+00:00
ff101,18,46,1475611319353098244,препричана искуства из #NisamPrijavila су само показатељ колико нам је друштво на јако лошем месту. Подршка свакој жени❤️,tuga,2026-03-31T07:27:47.136835+00:00
ff101,18,47,1475069954739347458,#Nisamtrazila #Nisamprijavila full suport!,poverenje,2026-03-31T07:27:52.118095+00:00
ff101,18,48,1475337988439781384,"#NisamPrijavila jer sam imala 5 godina, jer nisam rekla nikom i nisam znala sta mi je ciniti i jer me je bilo sramota i jer mi je 19 godina trebalo da progovorim o tome sa vrlo bliskim krugom ljudi. I jer je sada verovatno kasno za #PrijavilaSam Eto...",gađenje,2026-03-31T07:28:05.143103+00:00
ff101,18,49,1475108760137969668,"#NisamPrijavila jer od šoka organizam stvori različite mehanizme odbrane. Derealizaciju, paralisanost od stresa, poricanje, pa čak i gubitak sećanja o događaju. Godine su nekad potrebne da mozak rekonstruiše sve i da dođeš do tog mirnog stanja da kažeš: desilo se.",iznenađenje,2026-03-31T07:28:18.718948+00:00
ff102,18,0,1475246429920800779,"@[user] 👏👏👏😂😂😂#energija...
#NisamPrijavila jer me niko nikad nije zlostavljao posto sam sama, a sebe niko ne prijavljuje...",Emocionalno neutralno,2026-03-31T07:16:49.200921+00:00
ff102,18,1,1475464657313972224,"#NisamPrijavila i ne znam da li ću ikada.
Zato što se bojim za svoj život.
Zato što sam godinama psihički zlostavljana i ne znam da li imam snage da prijavim.
Zato što je mala opština i poznaje sve policajce koji su mu i prijatelji.
Zato što me nije nikada 'jako' udario, kako  ⬇️",strah,2026-03-31T07:17:07.361432+00:00
ff102,18,2,1475199244525056006,"Zastrasujuca i porazavajuca je kolicina  #nisamprijavila tvitova. 😔

NE znaci NE, i tu nema nikakve polemike, to mora da se utuvi muskarcima u glavu od malena",bes,2026-03-31T07:17:18.629015+00:00
ff102,18,3,1475378419517075457,"#nisamprijavila Jebem li vam svima majku koji ste svaku zenu dotakli mimo njihove volje!! Vratice se vasim cerkama,sestrama....",bes,2026-03-31T07:17:27.354007+00:00
ff102,18,4,1478124060903198733,"@[user] ali i ti se mešaš u stvari koje očigledno ne razumeš. ne podržavaš #nisamprijavila i pošto te očigledno boli kurac, samo pokazuješ time da si i ti deo problema i ovo nije prvi put da komentarišeš nešto ovako. ako ne razumeš o čemu pričaš, nemoj se ni mešati.",bes,2026-03-31T07:17:47.141549+00:00
ff102,18,5,1475149478285905920,"Iskreno citam #nisamprijavila i mogu vam reći Moje ♥️ JE sa Vama. Ja ne mogu da verujem kolilo tih slucajeva postoji i ko sve živi u nasoj blizini.

Drzite se.",Emocionalno neutralno,2026-03-31T07:18:00.776085+00:00
ff102,18,6,1476929713465667586,"Taj pakao ne može da se prekine, samo se produbljuje i nema kraja.

Neću da ti dam da vodiš dete nigde, ubiću te… Osećaj krivice… Možda stvarno završi kao neka od žena… 

#Nisamprijavila jer dolaziće policija, porodicu svi znaju…

I da, #samesmo",strah,2026-03-31T07:18:21.105094+00:00
ff102,18,7,1475093978076917768,"#NisamPrijavila jer smo bili u vezi i ""voleli se"", a i zato što to nisam tada razumela..Pa šta ako smo se posvađali toliko da je njemu bilo ok da mi stavi ruke oko vrata da me davi? Pa šta ako smo se tukli u hodniku zgrade? Pa šta ako niko nije otvorio vrata i pozvao policiju?",Emocionalno neutralno,2026-03-31T07:18:32.597194+00:00
ff102,18,8,1475078474268389377,"što pre došlo do reforme istog, u kom su institicijalizovana mizoginija i princip ""slika, ili se nije desilo"" i te kako prisutni. ovim putem želim istovremeno da pružim ogromnu podršku za hrabrost svim #nisamprijavila i #nisisama žrtvama! zajedno smo u ovome! &lt;3",Emocionalno neutralno,2026-03-31T07:18:52.489935+00:00
ff102,18,9,1475048580058693637,"#nisamprijavila .... roman veka, pisan od strane žena koje srećemo, poznajemo, rod su nam, roman namenjen nama, muškarcima. Njima veeeliko ♥️, nama jak stomak i preispitivanje, iskreno.",Emocionalno neutralno,2026-03-31T07:19:00.859115+00:00
ff102,18,10,1475547952278028291,@[user] @[user] Evo ti hashtag #NisamPrijavila. Što čekaš. Reagiraj. Bori se.,Emocionalno neutralno,2026-03-31T07:19:14.973802+00:00
ff102,18,11,1475179009910747136,"Pročitao 20-ak priča #NisamPrijavila i došao do jednostavnog zaključka živimo u društvu jebenih manijaka. Komšije i rođaci pedofili, muževi i momci posesivni ludaci, gomila uticajnih i uglađenih muškaraca su zapravo teško dno.",gađenje,2026-03-31T07:19:26.734199+00:00
ff102,18,12,1475447123437146117,#nisamprijavila jer se u podrumu nalazi ta osoba privezana za stolcu i moli boga svaki dan da ga pustim. Ja kao balerina plešem okolo njega i udarim da magičnim štapićem i kažem “ne danas”!!,Emocionalno neutralno,2026-03-31T07:19:42.162758+00:00
ff102,18,13,1475365621261115394,"Kako ovakve situacije #NisamPrijavila uvek izbace na povrsinu pravi talog i one skivene bolesnike, ogole ih sami se jave kao najveci sljam. Tuga je jos veca jer je mnogo zena medju njima",tuga,2026-03-31T07:19:49.459597+00:00
ff102,18,14,1475414698283700225,@[user] Samo se ti zajebavaj posle ce da bude #nisamprijavila a muz ti brani😂😂,Emocionalno neutralno,2026-03-31T07:19:58.441907+00:00
ff102,18,15,1475935248328413195,"Razumijem sve razloge onih koje kazu #NisamPrijavila, ali #ProcjenaRizika je upozoravajuca.. 
Zene ubijaju, zar ne ?!",Emocionalno neutralno,2026-03-31T07:20:09.493597+00:00
ff102,18,16,1475724041386401794,Srecna sam sto nemam licno iskustvo na temu #NisamPrijavila. Ne znam da li me vise plase podeljena iskustva ili komentari manijaka.,strah,2026-03-31T07:20:20.316876+00:00
ff102,18,17,1476241765032251393,"@[user] Ето зашто #NisamPrijavila !!!
Ужас је блага реч.",gađenje,2026-03-31T07:20:26.544639+00:00
ff102,18,18,1475419654587879424,"Je li se ijedan jedini akter političkog života u CG uključio u dijalog oko #NisamPrijavila, ili se javljaju samo kad im je oportunitetno? Institucije ne moram ni da pominjem.",gađenje,2026-03-31T07:20:39.294298+00:00
ff102,18,19,1475169479030185985,"Vuline, liberalizuj zakon o oružju kako si najavljivao! 

Kad bude pištolj u ženskoj torbici većina tih ""junaka"" će se zavući pod kamen ispod koga su izmilili... #NisamPrijavila",iščekivanje,2026-03-31T07:20:50.272857+00:00
ff102,18,20,1475496835980668931,"@[user] Izmišljaju priče zarad popularnosti
#nisamprijavila",Emocionalno neutralno,2026-03-31T07:20:58.125573+00:00
ff102,18,21,1475144619256164357,"meni i ženama i devojkama iz mog okruženja se desilo minimum 100 puta otkad znam za sebe da nas neko uznemirava, jedina je sreća pa sam uvek spremna da se pobijem do krvi sa idiotima i napravim incident i pustite priču nisu svi isti pravda za muškarce bla bla #NisamPrijavila",bes,2026-03-31T07:21:09.597579+00:00
ff102,18,22,1475298523721928704,"Hvala svim predivnim zenama koje su podelile svoju pricu sa nama. Hvala i onim drugim zenama i muskarcima na konstruktivnim savetima. Hvala na razumevanju i spremnosti da nas cujete.
#NisamPrijavila
#nisisama",poverenje,2026-03-31T07:21:22.550531+00:00
ff102,18,23,1475090852515127305,"prijavila sam, ali sam poželela da #NisamPrijavila jer me je policajac/detektiv odveo na poligraf sa rečenicom ""znaš, devojčice često lažu o silovanju. žele, pa zažale i ih bude sramota pa kažu da su bile silovane.""",gađenje,2026-03-31T07:21:33.643568+00:00
ff102,18,24,1475067001139781635,"#NisamPrijavila Jer nije bilo modrica. Jer je bio omiljen,uspešan,harizmatican,jer mi niko nije verovao. Jer sam posle godinu i po dana njegovog ponavljanja i sama poverovala da sam glupa,nesposobna,nedovoljna,i da je za mene samo kuhinja. 👇",Emocionalno neutralno,2026-03-31T07:21:50.811285+00:00
ff102,18,25,1475026030830276609,"kad su mi se dešavale te #NisamPrijavila priče, nije mi na pamet padalo da je to kažnjivo, nego sam mislila da to tako funkcioniše, delovalo je da pretpostavljeni ima pravo na takvo ponašanje, a ja mogu da neću, i onda dobijem otkaz a niko me fizički nije ugrozio, sve ok.",iznenađenje,2026-03-31T07:22:06.277944+00:00
ff102,18,26,1475252350164123651,"#NisamPrijavila Jesam, prijavila sam, uzeli su zapisnik i rekli “pozvaćmo ga na informativni razgovor ali od ovoga nema ništa”. Njihov kolega koji je bio svedok rekao je da ništa nije video 🤷🏻‍♀️",Emocionalno neutralno,2026-03-31T07:22:17.893156+00:00
ff102,18,27,1475034322356867073,"#NisamPrijavila boli svaka vasa rec napisana. Izvinite za svaki put kad vas nismo razumeli, zastitili, saslusali... Molim vas nastavite da govorite!",tuga,2026-03-31T07:22:23.606613+00:00
ff102,18,28,1476235783677923329,"Док се неки питају зашто баш сада кампања #nisamprijavila у Сомбору је убијена цела једна породица и то од руке ""главе породице"" - насилника који је пре 5 дана изашао из затвора и имао забрану приласка.",bes,2026-03-31T07:22:34.090285+00:00
ff102,18,29,1475513119833305092,"Tag #NisamPrijavila je možda najvažniji tag koji se pojavio u virtuelnom i realnom prostoru. Činjenica je da pol ne određuje karakter i da su generalizacije bolne. Ali, nešto sa našim muškim svetom debelo nije u redu. Vi, dragi i normalni muškarci, nemojte se osetiti prozvanim.",gađenje,2026-03-31T07:22:49.059622+00:00
ff102,18,30,1475359978089287680,"Ko ne moreš verjet, kakšne pošasti se skrivajo okrog nas, si prebereš nekaj zapisov pod #NisamPrijavila in ti je lahko slabo.",iznenađenje,2026-03-31T07:23:00.424832+00:00
ff102,18,31,1475389741302489088,"#Nisamprijavila ...
Čitam i ne mogu da se ne gadim muškog roda.
Da se razumijemo, đubre sam na mnogo načina, ali zlostavljati ženu ili dijete do traume za života!??
I ne umijem pojmiti drugačiju kaznu do otkidanja glave skotu...",gađenje,2026-03-31T07:23:20.710052+00:00
ff102,18,32,1475174419979018246,"Ja nikad neću skupiti hrabrost da detaljno napišem #NisamPrijavila tvit, a svima vama koji jeste, svaka čast.",strah,2026-03-31T07:23:26.178678+00:00
ff102,18,33,1475337793421422592,Nocas je bilo tesko i potresno slusati spejs #NisamPrijavila sve pohvale za hrabrobrost svim zenama i devojkama koje su se ukljucivale i iznosile uzasne potresne traume koje su dozivele. Trebalo bi nastaviti sa pritiskom na celokupnu javnost da se takve stvari vise ne dese nikome,tuga,2026-03-31T07:23:47.460592+00:00
ff102,18,34,1475574104023605248,"#nisamprijavila jer kako posle svega da pogledam svojoj majci u oči i da ih vidim pune suza. Dovoljne su bile jedne, moje.",tuga,2026-03-31T07:23:55.394216+00:00
ff102,18,35,1475041433925128193,"#NisamPrijavila ni posle treceg puta kada me je gusio sve dok nisam bila na ivici onesvescivanja. Tome su prethodile moje reci da odlazim. 
Niko nije znao. Nikome ne mozete ni da objasnite zasto niste rekli. 
Zato sto je svest pomucena, rasudjivanje zaliveno suzama.",Emocionalno neutralno,2026-03-31T07:24:09.458216+00:00
ff102,18,36,1475077038268723204,"Pratite tag #NisamPrijavila i podržite žene koje su se osnažile da pišu o svojim iskustvima i prekinu relativizaciju nasilja ❤
Svaka priča je važna 💫",Emocionalno neutralno,2026-03-31T07:24:22.379442+00:00
ff102,18,37,1475745779147055104,"#NisamPrijavila Kada kao u Grčkoj ćerke budu dobijale na dar stan od svojih roditelja kada se udaju, onda će i kod nas biti lakše otići i ne morati trpeti.(nadam se da je još uvek tamo takav običaj)",iščekivanje,2026-03-31T07:24:38.963362+00:00
ff102,18,38,1475895777176260610,"#NisamPrijavila jer sam se plašila, pretili su mi da moram da ćutim. Plašila sam se njih, plašila sam se roditelja da ne saznaju, plašila sam se osude. Zapravo nisam ni znala šta mi se desilo, jer sam imala samo 12... Kako sam rasla, počela sam da shvatam težinu dela",strah,2026-03-31T07:24:51.405403+00:00
ff102,18,39,1475083385664061446,"Го читам хаштагов #nisamprijavila и единствено што знам е дека мора на децата да им влееме доволно доверба и да им пружиме доволно љубов и поддршка да знаат дека секогаш ама СЕКОГАШ ќе имаат некој кој ќе ги сослуша и ќе ги заштити, без разлика дали имале 15, 25 или 35 години.",Emocionalno neutralno,2026-03-31T07:25:11.395769+00:00
ff102,18,40,1475270273855373316,"Ja ceo dan čitam tvitove sa #nisamprijavila i uopste se ne pronalazim dok ne shvatih da sam potisnula u mali mozak da su šamar i vučenje za kosu na sred trga u gradu (naočigled svih ljudi iz obližnjeg fast food-a) nasilje.
Nazivajte stvari pravim imenima.
Hvala za hešteg.",Emocionalno neutralno,2026-03-31T07:25:24.938641+00:00
ff102,18,41,1475434928833765377,"#NisamPrijavila jer sam imala 5 godina i jer sam mislila da sam ja kriva što sam pristala da skinem odeću i sednem starijem dečku u krilo, jer me je nagovorio, a šta sam znala sa 5 godina. Sem to da sam istraumirana godinama posle od tog događaja.",strah,2026-03-31T07:25:40.373978+00:00
ff102,18,42,1475041872175378435,#Nisamprijavila Prijavljujte sve! Svaki dan ih prijavljujte!,Emocionalno neutralno,2026-03-31T07:25:46.926435+00:00
ff102,18,43,1475519523226898433,"@[user] Tragedija, tisuće teških priznanja i skupljenih hrabrosti objavljivanja svoje intime na #nisamprijavila. I onda ekipa dodje i kmeči bezbrojnim postovima na sav glas o tragediji generalizacije prema muškom rodu, i to zbog par priglupih komentara u moru objava.
#attentionwhores",gađenje,2026-03-31T07:26:03.923723+00:00
ff102,18,44,1480306212893863940,#NisamPrijavila momenat me je toliko potresao da sam počela da sanjam neke svoje verzije inspirisane svim tim priznanjima žena.,tuga,2026-03-31T07:26:11.279582+00:00
ff102,18,45,1475516461011644420,#NisamPrijavila jer državne/javne institucije ne daju sigurnost ženama i zato što te iste osobe gledaju žene kao da su zaslužile to što si im se desilo i teraju te da proživljavaš traumu iznova i iznova. Žena je uvek kriva što je nasilje izvršeno nad njom. I javno te obeleže.,Emocionalno neutralno,2026-03-31T07:26:23.367413+00:00
ff102,18,46,1475611319353098244,препричана искуства из #NisamPrijavila су само показатељ колико нам је друштво на јако лошем месту. Подршка свакој жени❤️,tuga,2026-03-31T07:26:28.890702+00:00
ff102,18,47,1475069954739347458,#Nisamtrazila #Nisamprijavila full suport!,Emocionalno neutralno,2026-03-31T07:26:32.546317+00:00
ff102,18,48,1475337988439781384,"#NisamPrijavila jer sam imala 5 godina, jer nisam rekla nikom i nisam znala sta mi je ciniti i jer me je bilo sramota i jer mi je 19 godina trebalo da progovorim o tome sa vrlo bliskim krugom ljudi. I jer je sada verovatno kasno za #PrijavilaSam Eto...",Emocionalno neutralno,2026-03-31T07:26:48.331705+00:00
ff102,18,49,1475108760137969668,"#NisamPrijavila jer od šoka organizam stvori različite mehanizme odbrane. Derealizaciju, paralisanost od stresa, poricanje, pa čak i gubitak sećanja o događaju. Godine su nekad potrebne da mozak rekonstruiše sve i da dođeš do tog mirnog stanja da kažeš: desilo se.",Emocionalno neutralno,2026-03-31T07:27:01.531172+00:00
ff103,18,0,1475246429920800779,"@[user] 👏👏👏😂😂😂#energija...
#NisamPrijavila jer me niko nikad nije zlostavljao posto sam sama, a sebe niko ne prijavljuje...",Emocionalno neutralno,2026-03-31T07:16:20.867051+00:00
